ano,uf,nome_mun,cultura,seguradora,evento_sinistro,apolices_contratadas,total_segurado_mil,soma_premio_total_mil,total_subvencao_mil,valor_indenizacoes_pagas_mil,sinistralidade_media,taxa_media,apolices_indenizadas
2018,PR,Manoel Ribas,Soja,Aliança do Brasil,-,3,401079.7,19106.48,7642.59,0.0,0.0,51,0
2018,PR,Manoel Ribas,Soja,Allianz,-,20,1468970.85,82486.61,34261.36,0.0,0.0,59,0
2018,PR,Manoel Ribas,Soja,Allianz, GRANIZO,1,21640.67,1152.54,461.01,12410.17,10768,53,1
2018,PR,Manoel Ribas,Soja,Fairfax,-,23,2282977.97,116362.1,52362.94,0.0,0.0,53,0
2018,PR,Manoel Ribas,Soja,Fairfax, SECA,3,828175.21,37904.58,17057.06,224303.1,5918,49,3
2018,PR,Manoel Ribas,Soja,Markel, SECA,1,77181.37,4037.71,1816.97,33158.58,8212,52,1
2018,PR,Manoel Ribas,Soja,Swiss Re,-,62,10881613.7,505021.26,227031.68,0.0,0.0,48,0
2018,PR,Manoel Ribas,Soja,Swiss Re, SECA,10,3364658.6,146787.45,66054.35,859172.91,5853,46,10
2018,PR,Manoel Ribas,Soja,Tokio Marine,-,3,88793.19,5501.44,2475.63,0.0,0.0,62,0
2018,PR,Manoel Ribas,Trigo,Aliança do Brasil,-,1,23803.9,3570.58,1606.76,0.0,0.0,0.15,0
2018,PR,Manoel Ribas,Trigo,Allianz,-,10,118749.95,15508.36,6978.66,0.0,0.0,133,0
2018,PR,Manoel Ribas,Trigo,Allianz, SECA,7,172519.58,25304.79,11387.09,66874.68,2643,144,7
2018,PR,Manoel Ribas,Trigo,Essor,-,1,9459.04,1499.26,674.67,0.0,0.0,159,0
2018,PR,Manoel Ribas,Trigo,Excelsior,-,1,25168.0,904.79,316.68,0.0,0.0,36,0
2018,PR,Manoel Ribas,Trigo,Sancor,-,3,234325.93,32641.49,14688.68,0.0,0.0,139,0
2018,PR,Manoel Ribas,Trigo,Swiss Re,-,21,497637.31,69222.71,30923.23,0.0,0.0,0.14,0
2018,PR,Manoel Ribas,Trigo,Swiss Re, CHUVA EXCESSIVA,3,60932.76,9231.99,4154.4,44291.65,4798,151,3
2018,PR,Manoel Ribas,Trigo,Swiss Re, SECA,2,106264.7,13849.07,6232.08,29936.62,2162,0.13,2
2018,PR,Maravilha,Trigo,Essor, SECA,1,22300.82,3032.91,1364.81,9014.88,2972,136,1
2018,PR,Marechal Cândido Rondon,Floresta,Allianz,-,1,440006.25,6428.96,2893.02,0.0,0.0,15,0
2018,PR,Marechal Cândido Rondon,Milho 1ª safra,Aliança do Brasil,-,1,21319.23,841.23,336.49,0.0,0.0,39,0
2018,PR,Marechal Cândido Rondon,Milho 2ª safra,Aliança do Brasil,-,1,26591.06,2792.06,1256.43,0.0,0.0,105,0
2018,PR,Marechal Cândido Rondon,Milho 2ª safra,Aliança do Brasil, SECA,2,164041.6,17224.36,7750.96,75734.32,4397,105,2
2018,PR,Marechal Cândido Rondon,Milho 2ª safra,Allianz,-,2,96373.31,13642.0,6138.88,0.0,0.0,142,0
2018,PR,Marechal Cândido Rondon,Milho 2ª safra,Allianz, SECA,1,20479.86,2898.97,1304.53,363.42,125,142,1
2018,PR,Marechal Cândido Rondon,Milho 2ª safra,Fairfax,-,6,283376.84,37517.2,16882.74,0.0,0.0,134,0
2018,PR,Marechal Cândido Rondon,Milho 2ª safra,Fairfax, SECA,3,220683.02,28997.75,13048.99,40351.25,1392,131,3
2018,PR,Marechal Cândido Rondon,Milho 2ª safra,Fairfax, VENTOS FORTES/FRIOS,1,71588.86,9406.78,4233.05,7946.13,845,131,1
2018,PR,Marechal Cândido Rondon,Milho 2ª safra,Markel,-,9,490264.86,54142.94,24364.32,0.0,0.0,112,0
2018,PR,Marechal Cândido Rondon,Milho 2ª safra,Markel, SECA,7,233588.86,27867.1,12540.19,51340.9,1842,119,7
2018,PR,Marechal Cândido Rondon,Milho 2ª safra,Sancor,-,5,433814.16,59382.85,26722.28,0.0,0.0,137,0
2018,PR,Marechal Cândido Rondon,Milho 2ª safra,Sancor, SECA,3,270534.9,37766.68,16995.0,66449.35,1759,0.14,3
2018,PR,Marechal Cândido Rondon,Milho 2ª safra,Swiss Re,-,6,1017701.7,107210.31,44510.84,0.0,0.0,109,0
2018,PR,Marechal Cândido Rondon,Soja,Aliança do Brasil,-,2,99922.04,6416.68,2566.67,0.0,0.0,65,0
2018,PR,Marechal Cândido Rondon,Soja,Aliança do Brasil, SECA,9,957083.56,59824.39,23929.75,303358.58,5071,62,9
2018,PR,Marechal Cândido Rondon,Soja,Allianz,-,3,88470.88,5594.25,2413.74,0.0,0.0,65,0
2018,PR,Marechal Cândido Rondon,Soja,Allianz, GRANIZO,9,574379.98,34289.11,14724.06,190391.94,5553,0.06,9
2018,PR,Marechal Cândido Rondon,Soja,Essor,-,2,91166.44,6354.3,2859.44,0.0,0.0,0.07,0
2018,PR,Marechal Cândido Rondon,Soja,Essor, SECA,1,41600.22,2899.53,1304.79,13705.59,4727,0.07,1
2018,PR,Marechal Cândido Rondon,Soja,Excelsior,-,1,90229.77,6316.08,2842.24,0.0,0.0,0.07,0
2018,PR,Marechal Cândido Rondon,Soja,Fairfax,-,3,242483.64,14473.11,6512.91,0.0,0.0,0.06,0
2018,PR,Marechal Cândido Rondon,Soja,Fairfax, SECA,33,2542441.36,155766.19,67551.32,910440.19,5845,62,33
2018,PR,Marechal Cândido Rondon,Soja,Markel,-,2,142462.84,8350.62,3757.78,0.0,0.0,59,0
2018,PR,Marechal Cândido Rondon,Soja,Markel, SECA,7,486987.16,29005.38,13052.42,217750.64,7507,58,7
2018,PR,Marechal Cândido Rondon,Soja,Sancor, SECA,2,145436.67,8439.68,3696.69,62422.63,7396,65,2
2018,PR,Marechal Cândido Rondon,Soja,Swiss Re, SECA,10,1187728.69,74521.69,31277.85,348484.08,4676,62,10
2018,PR,Marechal Cândido Rondon,Soja,Tokio Marine, SECA,2,199800.67,13491.47,6071.15,46032.6,3412,68,2
2018,PR,Marechal Cândido Rondon,Trigo,Markel,-,2,34917.48,5482.64,2467.18,0.0,0.0,157,0
2018,PR,Marechal Cândido Rondon,Trigo,Swiss Re,-,1,14061.6,2072.33,932.55,0.0,0.0,147,0
2018,PR,Maria Helena,Soja,Markel,-,1,361088.13,26090.48,11740.72,0.0,0.0,72,0
2018,PR,Marialva,Café,Swiss Re,-,19,1481947.25,51815.85,23317.12,0.0,0.0,35,0
2018,PR,Marialva,Milho 2ª safra,Aliança do Brasil,-,1,97312.42,10217.8,4598.01,0.0,0.0,105,0
2018,PR,Marialva,Milho 2ª safra,Aliança do Brasil, SECA,1,115289.5,12105.39,5447.43,77036.44,6364,105,1
2018,PR,Marialva,Milho 2ª safra,Allianz,-,6,345376.86,45128.62,20307.8,0.0,0.0,131,0
2018,PR,Marialva,Milho 2ª safra,Essor,-,21,1460494.29,186616.09,82074.28,0.0,0.0,128,0
2018,PR,Marialva,Milho 2ª safra,Essor, SECA,6,481643.05,63464.75,28559.14,134453.22,2119,132,6
2018,PR,Marialva,Milho 2ª safra,Fairfax,-,9,455587.99,58066.45,26129.91,0.0,0.0,127,0
2018,PR,Marialva,Milho 2ª safra,Fairfax, SECA,5,247506.97,31916.51,14362.43,74013.29,2319,129,5
2018,PR,Marialva,Milho 2ª safra,Markel,-,17,1259014.93,139680.0,62856.0,0.0,0.0,111,0
2018,PR,Marialva,Milho 2ª safra,Markel, SECA,9,476303.26,52047.84,23421.54,158857.61,3052,0.11,9
2018,PR,Marialva,Milho 2ª safra,Sancor,-,16,1117450.27,138413.2,62285.94,0.0,0.0,125,0
2018,PR,Marialva,Milho 2ª safra,Sancor, SECA,24,1638221.79,206881.44,93096.64,456481.89,2206,127,24
2018,PR,Marialva,Milho 2ª safra,Swiss Re,-,1,37548.72,4837.16,2176.72,0.0,0.0,129,0
2018,PR,Marialva,Soja,Aliança do Brasil,-,7,1033344.9,63316.68,25326.67,0.0,0.0,62,0
2018,PR,Marialva,Soja,Aliança do Brasil, INUNDAÇÃO/TROMBA D´ÁGUA,1,205498.35,12408.34,4963.34,11363.18,916,0.06,1
2018,PR,Marialva,Soja,Aliança do Brasil, SECA,1,322117.86,19705.71,7882.28,48524.78,2462,61,1
2018,PR,Marialva,Soja,Allianz,-,23,2079292.77,136413.83,61385.99,0.0,0.0,67,0
2018,PR,Marialva,Soja,Excelsior,-,11,2295945.35,142117.4,63952.83,0.0,0.0,61,0
2018,PR,Marialva,Soja,Fairfax,-,28,3269059.92,184417.76,81792.62,0.0,0.0,55,0
2018,PR,Marialva,Soja,Fairfax, SECA,3,399113.06,24817.47,10725.95,98391.05,3965,62,3
2018,PR,Marialva,Soja,Mapfre,-,4,290769.64,18200.07,8190.0,0.0,0.0,62,0
2018,PR,Marialva,Soja,Markel,-,20,2094465.92,102662.16,46197.96,0.0,0.0,49,0
2018,PR,Marialva,Soja,Markel, SECA,9,1023980.33,51291.81,23081.32,296590.66,5782,0.05,9
2018,PR,Marialva,Soja,Sancor,-,1,58613.1,3704.35,1666.96,0.0,0.0,63,0
2018,PR,Marialva,Soja,Swiss Re,-,8,1142234.2,61680.65,27756.29,0.0,0.0,54,0
2018,PR,Marialva,Soja,Swiss Re, SECA,1,163166.08,8810.97,3964.94,50684.48,5752,54,1
2018,PR,Marialva,Soja,Tokio Marine, SECA,3,267482.8,17364.41,7813.95,97099.6,5592,65,3
2018,PR,Marialva,Trigo,Allianz,-,11,275392.66,47741.68,21483.65,0.0,0.0,163,0
2018,PR,Marialva,Trigo,Allianz, SECA,11,123575.7,20203.46,9091.44,48425.49,2397,166,11
2018,PR,Marialva,Trigo,Essor,-,3,116941.43,20967.6,9435.42,0.0,0.0,179,0
2018,PR,Marialva,Trigo,Essor, SECA,1,14321.22,2496.19,1123.29,6635.02,2658,174,1
2018,PR,Marialva,Trigo,Sancor,-,17,1303941.97,152903.57,58682.08,0.0,0.0,136,0
2018,PR,Marialva,Trigo,Sancor, GEADA,4,564072.0,58381.42,20433.49,121594.31,2083,103,4
2018,PR,Marialva,Trigo,Sancor, SECA,4,165270.95,26660.44,11997.2,60372.04,2264,162,4
2018,PR,Marialva,Trigo,Swiss Re,-,2,67382.48,10055.24,4524.86,0.0,0.0,147,0
2018,PR,Marialva,Trigo,Tokio Marine, SECA,1,54511.0,7092.13,3191.45,12702.44,1791,0.13,1
2018,PR,Marialva,Uva,Porto Seguro,-,1,21600.0,2617.0,1177.65,0.0,0.0,121,0
2018,PR,Marilândia do Sul,Milho 1ª safra,Allianz,-,1,293043.85,20358.86,9161.48,0.0,0.0,69,0
2018,PR,Marilândia do Sul,Milho 2ª safra,Sancor,-,2,193917.41,24356.03,10960.22,0.0,0.0,126,0
2018,PR,Marilândia do Sul,Milho 2ª safra,Swiss Re,-,3,198019.2,21416.19,9637.28,0.0,0.0,108,0
2018,PR,Marilândia do Sul,Pimentão,Porto Seguro,-,2,75000.0,6706.0,3017.7,0.0,0.0,89,0
2018,PR,Marilândia do Sul,Pimentão,Porto Seguro, GRANIZO,1,20000.0,1787.0,804.15,8211.64,4595,89,1
2018,PR,Marilândia do Sul,Soja,Aliança do Brasil,-,5,2469378.4,173297.71,69319.08,0.0,0.0,69,0
2018,PR,Marilândia do Sul,Soja,Allianz,-,6,316444.46,20463.44,9165.02,0.0,0.0,64,0
2018,PR,Marilândia do Sul,Soja,Excelsior,-,7,1516734.84,95554.3,42999.44,0.0,0.0,63,0
2018,PR,Marilândia do Sul,Soja,Fairfax,-,5,604485.27,34999.7,15749.87,0.0,0.0,58,0
2018,PR,Marilândia do Sul,Soja,Fairfax, SECA,3,919311.94,53228.16,23952.68,344270.95,6468,58,3
2018,PR,Marilândia do Sul,Soja,Mapfre,-,4,508468.0,33472.99,15062.83,0.0,0.0,65,0
2018,PR,Marilândia do Sul,Soja,Swiss Re,-,7,680718.8,32720.65,14724.3,0.0,0.0,51,0
2018,PR,Marilândia do Sul,Tomate,Fairfax,-,5,440750.0,36121.91,16254.86,0.0,0.0,84,0
2018,PR,Marilândia do Sul,Tomate,Porto Seguro,-,4,396100.0,33934.0,15270.3,0.0,0.0,86,0
2018,PR,Marilândia do Sul,Trigo,Aliança do Brasil,-,1,177660.81,28425.72,12791.57,0.0,0.0,0.16,0
2018,PR,Marilândia do Sul,Trigo,Aliança do Brasil, SECA,1,25938.4,4150.14,1867.56,17671.83,4258,0.16,1
2018,PR,Marilândia do Sul,Trigo,Allianz,-,5,249083.24,35417.58,15937.87,0.0,0.0,142,0
2018,PR,Marilândia do Sul,Trigo,Allianz, SECA,1,31217.4,4425.87,1991.63,16936.91,3827,142,1
2018,PR,Marilândia do Sul,Trigo,Essor,-,10,998627.79,148656.34,63491.19,0.0,0.0,149,0
2018,PR,Marilândia do Sul,Trigo,Essor, SECA,1,15333.24,2286.18,1028.78,11919.68,5214,149,1
2018,PR,Marilândia do Sul,Trigo,Mapfre, SECA,2,53999.64,9684.21,4357.89,14207.61,1467,179,2
2018,PR,Marilândia do Sul,Trigo,Sancor,-,15,1227954.51,170465.96,76709.68,0.0,0.0,141,0
2018,PR,Marilândia do Sul,Trigo,Sancor, SECA,2,179398.03,29203.62,13141.63,30876.42,1057,158,2
2018,PR,Marilândia do Sul,Trigo,Swiss Re,-,3,175369.76,25708.53,11568.84,0.0,0.0,146,0
2018,PR,Marilândia do Sul,Trigo,Swiss Re, SECA,3,218859.5,32434.41,14595.48,104786.58,3231,149,3
2018,PR,Marilândia do Sul,Trigo,Tokio Marine,-,2,43952.0,5963.42,2683.53,0.0,0.0,136,0
2018,PR,Marilena,Milho 2ª safra,Sancor, SECA,1,149809.51,19864.72,8939.12,101340.93,5102,133,1
2018,PR,Mariluz,Milho 2ª safra,Aliança do Brasil,-,4,863239.74,90640.15,40788.07,0.0,0.0,105,0
2018,PR,Mariluz,Milho 2ª safra,Aliança do Brasil, SECA,1,168031.97,17643.35,7939.51,69262.78,3926,105,1
2018,PR,Mariluz,Milho 2ª safra,Aliança do Brasil, VENTOS FORTES/FRIOS,1,344945.7,36219.29,16298.68,117556.92,3246,105,1
2018,PR,Mariluz,Milho 2ª safra,Allianz,-,2,209995.34,27439.25,12347.64,0.0,0.0,131,0
2018,PR,Mariluz,Milho 2ª safra,Allianz, SECA,4,685410.4,89651.92,40343.32,339672.97,3789,131,4
2018,PR,Mariluz,Milho 2ª safra,Essor,-,2,156653.3,20364.93,9164.22,0.0,0.0,0.13,0
2018,PR,Mariluz,Milho 2ª safra,Essor, VENTOS FORTES/FRIOS,1,77384.47,10059.98,4526.99,32184.2,3199,0.13,1
2018,PR,Mariluz,Milho 2ª safra,Swiss Re,-,18,4776104.11,397091.77,169549.61,0.0,0.0,106,0
2018,PR,Mariluz,Milho 2ª safra,Swiss Re, SECA,5,431949.68,49966.37,22484.86,255913.83,5122,117,5
2018,PR,Mariluz,Soja,Aliança do Brasil,-,3,1207700.03,62747.87,28236.55,0.0,0.0,52,0
2018,PR,Mariluz,Soja,Aliança do Brasil, SECA,1,366382.56,24571.52,9828.61,257200.82,10467,67,1
2018,PR,Mariluz,Soja,Allianz,-,7,816668.51,51909.97,22980.71,0.0,0.0,64,0
2018,PR,Mariluz,Soja,Allianz, SECA,1,723685.51,46637.16,20986.71,228767.72,4905,64,1
2018,PR,Mariluz,Soja,Excelsior,-,1,57797.57,3791.69,1706.26,0.0,0.0,66,0
2018,PR,Mariluz,Soja,Markel,-,9,2027479.98,110395.71,49678.07,0.0,0.0,55,0
2018,PR,Mariluz,Soja,Markel, SECA,1,195981.87,10631.1,4784.0,36903.28,3471,54,1
2018,PR,Mariluz,Soja,Swiss Re,-,14,7435254.25,441521.7,198684.77,0.0,0.0,58,0
2018,PR,Mariluz,Soja,Tokio Marine,-,2,336516.02,22723.26,10225.45,0.0,0.0,68,0
2018,PR,Mariluz,Trigo,Swiss Re,-,1,68485.03,9510.86,4279.89,0.0,0.0,139,0
2018,PR,Maringá,Milho 2ª safra,Aliança do Brasil,-,4,838156.29,88006.4,39602.89,0.0,0.0,105,0
2018,PR,Maringá,Milho 2ª safra,Aliança do Brasil, SECA,5,451839.09,47443.07,21349.38,218500.74,4606,105,5
2018,PR,Maringá,Milho 2ª safra,Allianz,-,5,258977.9,33839.25,15227.6,0.0,0.0,131,0
2018,PR,Maringá,Milho 2ª safra,Allianz, SECA,6,181045.29,23656.19,10645.24,38531.12,1629,131,6
2018,PR,Maringá,Milho 2ª safra,Essor,-,4,213484.04,27752.93,12488.82,0.0,0.0,0.13,0
2018,PR,Maringá,Milho 2ª safra,Essor, SECA,2,87510.27,11376.34,5119.36,33019.84,2903,0.13,2
2018,PR,Maringá,Milho 2ª safra,Essor, VENTOS FORTES/FRIOS,1,20491.16,2663.85,1198.73,3782.67,1.42,0.13,1
2018,PR,Maringá,Milho 2ª safra,Fairfax, SECA,1,94304.56,12181.01,5481.45,43885.9,3603,129,1
2018,PR,Maringá,Milho 2ª safra,Markel,-,4,198979.01,23612.28,10625.53,0.0,0.0,119,0
2018,PR,Maringá,Milho 2ª safra,Markel, SECA,7,478998.17,56841.39,25578.62,62198.25,1094,119,7
2018,PR,Maringá,Milho 2ª safra,Sancor,-,27,3157109.05,404929.48,182218.29,0.0,0.0,129,0
2018,PR,Maringá,Milho 2ª safra,Sancor, SECA,34,2489306.83,321049.42,144472.24,1150910.23,3585,129,34
2018,PR,Maringá,Milho 2ª safra,Sancor, VENTOS FORTES/FRIOS,1,163450.55,21673.54,9753.09,98126.26,4527,133,1
2018,PR,Maringá,Milho 2ª safra,Swiss Re,-,12,780911.15,94356.4,42460.38,0.0,0.0,122,0
2018,PR,Maringá,Milho 2ª safra,Swiss Re, SECA,13,705818.47,85771.95,38597.37,183010.28,2134,122,13
2018,PR,Maringá,Soja,Aliança do Brasil,-,2,787533.19,54032.94,21613.18,0.0,0.0,68,0
2018,PR,Maringá,Soja,Aliança do Brasil, SECA,2,681665.83,58790.22,23516.09,270329.64,4598,82,2
2018,PR,Maringá,Soja,Allianz,-,11,1163659.83,74995.18,33747.72,0.0,0.0,64,0
2018,PR,Maringá,Soja,Allianz, CHUVA EXCESSIVA,1,198822.11,12812.83,5765.76,69649.67,5436,64,1
2018,PR,Maringá,Soja,Allianz, SECA,4,299777.38,19318.81,8693.43,118746.34,6147,64,4
2018,PR,Maringá,Soja,Excelsior,-,4,258804.86,15176.72,6829.52,0.0,0.0,0.06,0
2018,PR,Maringá,Soja,Fairfax,-,12,1566283.32,86868.4,38433.43,0.0,0.0,56,0
2018,PR,Maringá,Soja,Fairfax, SECA,10,2109466.73,116107.72,52248.47,460537.0,3966,55,10
2018,PR,Maringá,Soja,Markel,-,1,75572.64,3869.32,1741.19,0.0,0.0,51,0
2018,PR,Maringá,Soja,Sancor,-,18,2849781.12,167133.06,75209.9,0.0,0.0,0.06,0
2018,PR,Maringá,Soja,Sancor, SECA,8,894585.05,51373.94,23118.27,284276.3,5533,59,8
2018,PR,Maringá,Soja,Swiss Re,-,13,1164993.79,64106.33,28847.85,0.0,0.0,55,0
2018,PR,Maringá,Soja,Swiss Re, SECA,13,1771155.35,97180.41,43731.18,523235.58,5384,55,13
2018,PR,Maringá,Soja,Tokio Marine, SECA,3,337943.58,20938.98,9422.51,88962.14,4249,62,3
2018,PR,Maringá,Trigo,Allianz, SECA,1,8741.28,1925.21,866.33,2482.55,1289,0.22,1
2018,PR,Maringá,Trigo,Essor,-,1,9278.78,1470.69,661.81,0.0,0.0,159,0
2018,PR,Maringá,Trigo,Essor, SECA,8,164673.32,26660.26,11997.11,61223.3,2296,162,8
2018,PR,Maringá,Trigo,Sancor, SECA,1,6000.53,990.09,445.54,894.34,903,165,1
2018,PR,Maringá,Trigo,Tokio Marine,-,1,21272.2,2886.23,1298.8,0.0,0.0,136,0
2018,PR,Maringá,Trigo,Tokio Marine, SECA,1,25615.7,3475.56,1564.0,10460.27,3.01,136,1
2018,PR,Mariópolis,Feijão,Aliança do Brasil,-,2,65190.51,5215.23,2346.85,0.0,0.0,0.08,0
2018,PR,Mariópolis,Soja,Aliança do Brasil,-,10,2034118.81,87248.78,35051.45,0.0,0.0,43,0
2018,PR,Mariópolis,Soja,Excelsior,-,1,35872.2,2511.05,1129.97,0.0,0.0,0.07,0
2018,PR,Mariópolis,Soja,Fairfax,-,2,530647.2,29852.27,13433.52,0.0,0.0,55,0
2018,PR,Mariópolis,Soja,Mapfre,-,2,95038.24,5113.2,2300.94,0.0,0.0,54,0
2018,PR,Mariópolis,Soja,Swiss Re,-,2,607831.2,39002.06,17550.93,0.0,0.0,0.06,0
2018,PR,Mariópolis,Uva,Mapfre,-,28,780550.0,99304.37,44686.83,0.0,0.0,127,0
2018,PR,Maripá,Milho 2ª safra,Aliança do Brasil,-,6,1459143.8,153210.07,68944.53,0.0,0.0,105,0
2018,PR,Maripá,Milho 2ª safra,Fairfax,-,8,341661.66,43419.61,19538.83,0.0,0.0,127,0
2018,PR,Maripá,Milho 2ª safra,Fairfax, SECA,2,101337.95,13837.69,6226.97,35415.5,2559,148,2
2018,PR,Maripá,Milho 2ª safra,Markel,-,3,272171.43,29479.98,13265.99,0.0,0.0,0.11,0
2018,PR,Maripá,Milho 2ª safra,Markel, SECA,3,330820.88,35000.85,15750.39,44219.93,1263,106,3
2018,PR,Maripá,Milho 2ª safra,Sancor,-,2,398990.46,51110.94,22999.92,0.0,0.0,129,0
2018,PR,Maripá,Milho 2ª safra,Sancor, SECA,1,76004.94,9546.23,4295.8,20077.17,2103,126,1
2018,PR,Maripá,Milho 2ª safra,Swiss Re,-,29,3895924.61,481717.74,216772.96,0.0,0.0,122,0
2018,PR,Maripá,Milho 2ª safra,Swiss Re, SECA,1,174240.0,20792.63,9356.68,56678.4,2726,119,1
2018,PR,Maripá,Milho 2ª safra,Swiss Re, VENTOS FORTES/FRIOS,2,321096.64,39475.4,17763.93,68842.09,1744,126,2
2018,PR,Maripá,Soja,Aliança do Brasil,-,7,1089975.4,76758.35,31049.79,0.0,0.0,0.07,0
2018,PR,Maripá,Soja,Allianz,-,3,84149.59,5115.83,2155.06,0.0,0.0,61,0
2018,PR,Maripá,Soja,Fairfax,-,3,121231.23,7167.48,3225.37,0.0,0.0,59,0
2018,PR,Maripá,Soja,Fairfax, SECA,8,1280053.12,79303.65,34472.07,309468.46,3902,0.06,8
2018,PR,Maripá,Soja,Mapfre, SECA,1,143500.0,11314.32,5091.44,57729.89,5102,79,1
2018,PR,Maripá,Soja,Markel,-,2,1776787.61,92837.17,41776.72,0.0,0.0,52,0
2018,PR,Maripá,Soja,Markel, SECA,2,128304.35,7227.38,3252.32,29643.1,4102,56,2
2018,PR,Maripá,Soja,Sancor,-,2,271537.4,18999.86,8549.94,0.0,0.0,68,0
2018,PR,Maripá,Soja,Swiss Re,-,27,3728752.03,215275.84,96514.08,0.0,0.0,58,0
2018,PR,Maripá,Soja,Swiss Re, GRANIZO,1,60269.62,3430.03,1543.51,6603.7,1925,57,1
2018,PR,Maripá,Soja,Swiss Re, INUNDAÇÃO/TROMBA D´ÁGUA,1,293323.2,16693.44,7512.05,34004.8,2037,57,1
2018,PR,Maripá,Soja,Swiss Re, SECA,10,1815007.36,107140.31,48213.15,262216.51,2447,59,10
2018,PR,Maripá,Soja,Swiss Re, VENTOS FORTES/FRIOS,1,55565.38,3162.31,1423.04,1847.04,584,57,1
2018,PR,Maripá,Trigo,Swiss Re,-,1,14459.4,2030.1,913.54,0.0,0.0,0.14,0
2018,PR,Marmeleiro,Soja,Aliança do Brasil,-,5,962107.67,56252.84,22501.14,0.0,0.0,0.06,0
2018,PR,Marmeleiro,Trigo,Sancor,-,2,180417.64,26925.81,12116.62,0.0,0.0,158,0
2018,PR,Marmeleiro,Trigo,Sancor, SECA,1,85541.4,14114.34,6351.45,49246.9,3489,165,1
2018,PR,Marquinho,Milho 1ª safra,Aliança do Brasil,-,1,914133.0,44116.85,19852.58,0.0,0.0,48,0
2018,PR,Marquinho,Soja,Allianz,-,3,1181539.06,67949.53,28111.65,0.0,0.0,0.06,0
2018,PR,Marquinho,Soja,Fairfax,-,1,79801.67,4748.2,2136.69,0.0,0.0,0.06,0
2018,PR,Marquinho,Soja,Porto Seguro,-,2,150308.51,7162.0,3222.9,0.0,0.0,48,0
2018,PR,Marquinho,Trigo,Allianz, SECA,2,20625.28,3738.46,1682.29,6213.13,1662,181,2
2018,PR,Marumbi,Milho 2ª safra,Fairfax,-,1,26716.07,3451.72,1553.27,0.0,0.0,129,0
2018,PR,Marumbi,Milho 2ª safra,Markel, SECA,1,35385.48,4009.17,1804.13,7882.07,1966,113,1
2018,PR,Marumbi,Milho 2ª safra,Sancor, SECA,2,193647.47,24322.11,10944.95,121521.43,4996,126,2
2018,PR,Marumbi,Milho 2ª safra,Tokio Marine,-,2,42531.87,6466.92,2910.09,0.0,0.0,152,0
2018,PR,Marumbi,Soja,Aliança do Brasil,-,2,906902.69,48885.61,19554.24,0.0,0.0,54,0
2018,PR,Marumbi,Soja,Allianz,-,1,54446.51,4093.02,1841.85,0.0,0.0,75,0
2018,PR,Marumbi,Soja,Excelsior,-,6,633671.97,39401.86,17730.84,0.0,0.0,62,0
2018,PR,Marumbi,Soja,Fairfax,-,2,348312.29,22083.0,8833.2,0.0,0.0,63,0
2018,PR,Marumbi,Soja,Fairfax, SECA,1,61056.92,3871.01,1548.4,2986.23,771,63,1
2018,PR,Marumbi,Soja,Markel,-,1,132265.58,7829.97,3523.49,0.0,0.0,59,0
2018,PR,Marumbi,Soja,Markel, SECA,1,90930.73,5383.1,2422.4,21181.0,3935,59,1
2018,PR,Marumbi,Soja,Sancor,-,1,152100.01,10647.0,4791.15,0.0,0.0,0.07,0
2018,PR,Marumbi,Trigo,Allianz,-,1,7380.6,1189.04,535.06,0.0,0.0,161,0
2018,PR,Marumbi,Trigo,Allianz, SECA,1,12502.74,2014.28,906.42,4058.61,2015,161,1
2018,PR,Marumbi,Trigo,Markel,-,3,81149.38,12947.54,5826.4,0.0,0.0,0.16,0
2018,PR,Marumbi,Trigo,Markel, SECA,1,20287.34,3236.89,1456.6,16629.34,5137,0.16,1
2018,PR,Marumbi,Trigo,Sancor,-,11,348556.82,49472.2,22262.51,0.0,0.0,143,0
2018,PR,Marumbi,Trigo,Sancor, SECA,6,268084.91,41397.05,18628.67,119851.08,2895,154,6
2018,PR,Matelândia,Milho 2ª safra,Aliança do Brasil,-,1,273008.16,28665.85,12899.63,0.0,0.0,105,0
2018,PR,Matelândia,Milho 2ª safra,Fairfax,-,1,44492.91,6269.05,2821.07,0.0,0.0,141,0
2018,PR,Matelândia,Milho 2ª safra,Fairfax, SECA,1,26172.3,3687.68,1659.46,22606.43,6.13,141,1
2018,PR,Matelândia,Milho 2ª safra,Markel,-,10,550507.59,71924.58,32366.06,0.0,0.0,0.13,0
2018,PR,Matelândia,Milho 2ª safra,Markel, SECA,7,706442.38,92023.57,41410.62,225820.13,2454,0.13,7
2018,PR,Matelândia,Milho 2ª safra,Swiss Re,-,4,304461.24,42814.87,19266.69,0.0,0.0,141,0
2018,PR,Matelândia,Milho 2ª safra,Swiss Re, SECA,2,116544.4,16165.78,7274.6,22801.53,1.41,137,2
2018,PR,Matelândia,Soja,Aliança do Brasil,-,4,1930153.19,95856.73,38342.69,0.0,0.0,0.05,0
2018,PR,Matelândia,Soja,Aliança do Brasil, SECA,2,724604.83,35658.13,14263.25,143849.66,4034,49,2
2018,PR,Matelândia,Soja,Markel,-,3,797277.08,41458.39,18656.28,0.0,0.0,52,0
2018,PR,Matelândia,Soja,Markel, SECA,2,427572.0,22233.74,10005.18,115480.16,5194,52,2
2018,PR,Matelândia,Soja,Sancor,-,1,16410.01,1415.3,636.89,0.0,0.0,86,0
